session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
9vfoiax5,21,cuq5iz33,57,main,Trade,1787599303,18,0,0
9vfoiax5,17,wel7w6gg,39,main,Trade,1787599303,12,0,0
9vfoiax5,18,u4dpd5wy,14,main,DataFeeDecision,1787599304,4,0,0
9vfoiax5,36,zy0t07g5,34,main,RoundFeedback,1787599304,10,0,0
9vfoiax5,3,h6ra9n61,56,main,DataFeeDecision,1787599304,18,0,0
9vfoiax5,26,4zd5ned9,16,main,RoundFeedback,1787599305,4,0,0
9vfoiax5,21,cuq5iz33,58,main,RoundFeedback,1787599306,18,0,0
9vfoiax5,19,y3uiqp3t,33,main,Trade,1787599307,10,0,0
9vfoiax5,36,zy0t07g5,35,main,DataFeeDecision,1787599307,11,0,0
9vfoiax5,14,qgszrtu9,36,main,Trade,1787599307,11,0,0
9vfoiax5,5,47cbw4kl,34,main,RoundFeedback,1787599308,10,0,0
9vfoiax5,6,w1hg4dq2,21,main,Trade,1787599308,6,0,0
9vfoiax5,21,cuq5iz33,59,main,DataFeeDecision,1787599310,19,0,0
9vfoiax5,15,0z4ddbix,12,main,Trade,1787599310,3,0,0
9vfoiax5,20,atqtlu6a,23,main,DataFeeDecision,1787599311,7,0,0
9vfoiax5,31,ki9t1ots,16,main,RoundFeedback,1787599311,4,0,0
9vfoiax5,16,t6rthajw,37,main,RoundFeedback,1787599311,11,0,0
9vfoiax5,35,8lotxa0v,65,post_exp,HoltLaury,1787599312,1,0,0
9vfoiax5,32,8ygvklh3,33,main,Trade,1787599312,10,0,0
9vfoiax5,5,47cbw4kl,35,main,DataFeeDecision,1787599313,11,0,0
9vfoiax5,6,w1hg4dq2,22,main,RoundFeedback,1787599313,6,0,0
9vfoiax5,19,y3uiqp3t,34,main,RoundFeedback,1787599313,10,0,0
9vfoiax5,29,m7hitpc7,27,main,Trade,1787599313,8,0,0
9vfoiax5,27,mknb67le,11,main,DataFeeDecision,1787599313,3,0,0
9vfoiax5,28,sp03734d,27,main,Trade,1787599314,8,0,0
9vfoiax5,4,4tucoz6l,37,main,RoundFeedback,1787599314,11,0,0
9vfoiax5,6,w1hg4dq2,23,main,DataFeeDecision,1787599315,7,0,0
9vfoiax5,9,gtr4o4u4,27,main,Trade,1787599315,8,0,0
9vfoiax5,26,4zd5ned9,17,main,DataFeeDecision,1787599316,5,0,0
9vfoiax5,19,y3uiqp3t,35,main,DataFeeDecision,1787599317,11,0,0
9vfoiax5,16,t6rthajw,38,main,DataFeeDecision,1787599317,12,0,0
9vfoiax5,32,8ygvklh3,34,main,RoundFeedback,1787599317,10,0,0
9vfoiax5,17,wel7w6gg,40,main,RoundFeedback,1787599317,12,0,0
9vfoiax5,22,4yux8e22,15,main,Trade,1787599318,4,0,0
9vfoiax5,17,wel7w6gg,41,main,DataFeeDecision,1787599320,13,0,0
9vfoiax5,31,ki9t1ots,17,main,DataFeeDecision,1787599321,5,0,0
9vfoiax5,9,gtr4o4u4,28,main,RoundFeedback,1787599321,8,0,0
9vfoiax5,3,h6ra9n61,57,main,Trade,1787599321,18,0,0
9vfoiax5,4,4tucoz6l,38,main,DataFeeDecision,1787599322,12,0,0
9vfoiax5,37,zs0yllk7,7,main,RoundFeedback,1787599322,1,0,0
9vfoiax5,14,qgszrtu9,37,main,RoundFeedback,1787599323,11,0,0
9vfoiax5,32,8ygvklh3,35,main,DataFeeDecision,1787599323,11,0,0
9vfoiax5,3,h6ra9n61,58,main,RoundFeedback,1787599324,18,0,0
9vfoiax5,28,sp03734d,28,main,RoundFeedback,1787599326,8,0,0
9vfoiax5,21,cuq5iz33,60,main,Trade,1787599326,19,0,0
9vfoiax5,9,gtr4o4u4,29,main,DataFeeDecision,1787599326,9,0,0
9vfoiax5,3,h6ra9n61,59,main,DataFeeDecision,1787599327,19,0,0
9vfoiax5,14,qgszrtu9,38,main,DataFeeDecision,1787599330,12,0,0
9vfoiax5,22,4yux8e22,16,main,RoundFeedback,1787599330,4,0,0
9vfoiax5,21,cuq5iz33,61,main,RoundFeedback,1787599331,19,0,0
9vfoiax5,28,sp03734d,29,main,DataFeeDecision,1787599331,9,0,0
9vfoiax5,11,454urtzl,42,main,Trade,1787599331,13,0,0
9vfoiax5,29,m7hitpc7,28,main,RoundFeedback,1787599332,8,0,0
9vfoiax5,21,cuq5iz33,62,main,DataFeeDecision,1787599335,20,0,0
9vfoiax5,10,edlvyy4x,15,main,Trade,1787599336,4,0,0
9vfoiax5,39,nn4f2puj,3,intro,comprehensionQuestions,1787599336,1,0,0
9vfoiax5,23,f291tr7u,24,main,Trade,1787599338,7,0,0
9vfoiax5,15,0z4ddbix,13,main,RoundFeedback,1787599338,3,0,0
9vfoiax5,22,4yux8e22,17,main,DataFeeDecision,1787599339,5,0,0
9vfoiax5,13,pm665xdw,18,main,Trade,1787599340,5,0,0
9vfoiax5,29,m7hitpc7,29,main,DataFeeDecision,1787599340,9,0,0
9vfoiax5,32,8ygvklh3,36,main,Trade,1787599340,11,0,0
9vfoiax5,2,ttbhrq7x,12,main,Trade,1787599343,3,0,0
9vfoiax5,11,454urtzl,43,main,RoundFeedback,1787599343,13,0,0
9vfoiax5,4,4tucoz6l,39,main,Trade,1787599344,12,0,0
9vfoiax5,11,454urtzl,44,main,DataFeeDecision,1787599347,14,0,0
9vfoiax5,32,8ygvklh3,37,main,RoundFeedback,1787599347,11,0,0
9vfoiax5,21,cuq5iz33,63,main,Trade,1787599348,20,0,0
9vfoiax5,39,nn4f2puj,4,intro,selfAssessment,1787599349,1,0,0
9vfoiax5,36,zy0t07g5,36,main,Trade,1787599349,11,0,0
9vfoiax5,13,pm665xdw,19,main,RoundFeedback,1787599349,5,0,0
9vfoiax5,10,edlvyy4x,16,main,RoundFeedback,1787599351,4,0,0
9vfoiax5,34,mrwqmc94,27,main,Trade,1787599351,8,0,0
9vfoiax5,7,2am1bt7m,21,main,Trade,1787599352,6,0,0
9vfoiax5,32,8ygvklh3,38,main,DataFeeDecision,1787599352,12,0,0
9vfoiax5,15,0z4ddbix,14,main,DataFeeDecision,1787599353,4,0,0
9vfoiax5,4,4tucoz6l,40,main,RoundFeedback,1787599353,12,0,0
9vfoiax5,21,cuq5iz33,64,main,RoundFeedback,1787599353,20,0,0
9vfoiax5,17,wel7w6gg,42,main,Trade,1787599353,13,0,0
9vfoiax5,20,atqtlu6a,24,main,Trade,1787599354,7,0,0
9vfoiax5,23,f291tr7u,25,main,RoundFeedback,1787599354,7,0,0
9vfoiax5,13,pm665xdw,20,main,DataFeeDecision,1787599354,6,0,0
9vfoiax5,3,h6ra9n61,60,main,Trade,1787599355,19,0,0
9vfoiax5,9,gtr4o4u4,30,main,Trade,1787599356,9,0,0
9vfoiax5,7,2am1bt7m,22,main,RoundFeedback,1787599357,6,0,0
9vfoiax5,10,edlvyy4x,17,main,DataFeeDecision,1787599358,5,0,0
9vfoiax5,3,h6ra9n61,61,main,RoundFeedback,1787599358,19,0,0
9vfoiax5,36,zy0t07g5,37,main,RoundFeedback,1787599358,11,0,0
9vfoiax5,30,92y585sb,15,main,Trade,1787599359,4,0,0
9vfoiax5,17,wel7w6gg,43,main,RoundFeedback,1787599359,13,0,0
9vfoiax5,7,2am1bt7m,23,main,DataFeeDecision,1787599360,7,0,0
9vfoiax5,16,t6rthajw,39,main,Trade,1787599360,12,0,0
9vfoiax5,2,ttbhrq7x,13,main,RoundFeedback,1787599361,3,0,0
9vfoiax5,3,h6ra9n61,62,main,DataFeeDecision,1787599361,20,0,0
9vfoiax5,5,47cbw4kl,36,main,Trade,1787599361,11,0,0
9vfoiax5,17,wel7w6gg,44,main,DataFeeDecision,1787599362,14,0,0
9vfoiax5,34,mrwqmc94,28,main,RoundFeedback,1787599362,8,0,0
9vfoiax5,8,f0dtgw15,24,main,Trade,1787599363,7,0,0
9vfoiax5,36,zy0t07g5,38,main,DataFeeDecision,1787599363,12,0,0
9vfoiax5,9,gtr4o4u4,31,main,RoundFeedback,1787599363,9,0,0
9vfoiax5,14,qgszrtu9,39,main,Trade,1787599364,12,0,0
9vfoiax5,23,f291tr7u,26,main,DataFeeDecision,1787599365,8,0,0
9vfoiax5,9,gtr4o4u4,32,main,DataFeeDecision,1787599368,10,0,0
9vfoiax5,34,mrwqmc94,29,main,DataFeeDecision,1787599369,9,0,0
9vfoiax5,5,47cbw4kl,37,main,RoundFeedback,1787599369,11,0,0
9vfoiax5,20,atqtlu6a,25,main,RoundFeedback,1787599369,7,0,0
9vfoiax5,16,t6rthajw,40,main,RoundFeedback,1787599371,12,0,0
9vfoiax5,24,w3cukoe0,15,main,Trade,1787599371,4,0,0
9vfoiax5,20,atqtlu6a,26,main,DataFeeDecision,1787599373,8,0,0
9vfoiax5,5,47cbw4kl,38,main,DataFeeDecision,1787599374,12,0,0
9vfoiax5,19,y3uiqp3t,36,main,Trade,1787599374,11,0,0
9vfoiax5,32,8ygvklh3,39,main,Trade,1787599375,12,0,0
9vfoiax5,16,t6rthajw,41,main,DataFeeDecision,1787599375,13,0,0
9vfoiax5,29,m7hitpc7,30,main,Trade,1787599376,9,0,0
9vfoiax5,14,qgszrtu9,40,main,RoundFeedback,1787599377,12,0,0
9vfoiax5,32,8ygvklh3,40,main,RoundFeedback,1787599378,12,0,0
9vfoiax5,2,ttbhrq7x,14,main,DataFeeDecision,1787599379,4,0,0
9vfoiax5,32,8ygvklh3,41,main,DataFeeDecision,1787599381,13,0,0
9vfoiax5,11,454urtzl,45,main,Trade,1787599381,14,0,0
9vfoiax5,19,y3uiqp3t,37,main,RoundFeedback,1787599382,11,0,0
9vfoiax5,14,qgszrtu9,41,main,DataFeeDecision,1787599383,13,0,0
9vfoiax5,29,m7hitpc7,31,main,RoundFeedback,1787599384,9,0,0
9vfoiax5,3,h6ra9n61,63,main,Trade,1787599385,20,0,0
9vfoiax5,11,454urtzl,46,main,RoundFeedback,1787599386,14,0,0
9vfoiax5,8,f0dtgw15,25,main,RoundFeedback,1787599387,7,0,0
9vfoiax5,19,y3uiqp3t,38,main,DataFeeDecision,1787599387,12,0,0
9vfoiax5,17,wel7w6gg,45,main,Trade,1787599387,14,0,0
9vfoiax5,3,h6ra9n61,64,main,RoundFeedback,1787599387,20,0,0
9vfoiax5,24,w3cukoe0,16,main,RoundFeedback,1787599389,4,0,0
9vfoiax5,29,m7hitpc7,32,main,DataFeeDecision,1787599390,10,0,0
9vfoiax5,8,f0dtgw15,26,main,DataFeeDecision,1787599390,8,0,0
9vfoiax5,11,454urtzl,47,main,DataFeeDecision,1787599393,15,0,0
9vfoiax5,24,w3cukoe0,17,main,DataFeeDecision,1787599393,5,0,0
9vfoiax5,12,y7r9sa4u,18,main,Trade,1787599394,5,0,0
9vfoiax5,28,sp03734d,30,main,Trade,1787599394,9,0,0
9vfoiax5,32,8ygvklh3,42,main,Trade,1787599396,13,0,0
9vfoiax5,4,4tucoz6l,41,main,DataFeeDecision,1787599396,13,0,0
9vfoiax5,17,wel7w6gg,46,main,RoundFeedback,1787599396,14,0,0
9vfoiax5,26,4zd5ned9,18,main,Trade,1787599398,5,0,0
9vfoiax5,17,wel7w6gg,47,main,DataFeeDecision,1787599399,15,0,0
9vfoiax5,7,2am1bt7m,24,main,Trade,1787599400,7,0,0
9vfoiax5,5,47cbw4kl,39,main,Trade,1787599401,12,0,0
9vfoiax5,7,2am1bt7m,25,main,RoundFeedback,1787599402,7,0,0
9vfoiax5,27,mknb67le,12,main,Trade,1787599404,3,0,0
9vfoiax5,32,8ygvklh3,43,main,RoundFeedback,1787599404,13,0,0
9vfoiax5,16,t6rthajw,42,main,Trade,1787599405,13,0,0
9vfoiax5,2,ttbhrq7x,15,main,Trade,1787599406,4,0,0
9vfoiax5,7,2am1bt7m,26,main,DataFeeDecision,1787599406,8,0,0
9vfoiax5,5,47cbw4kl,40,main,RoundFeedback,1787599409,12,0,0
9vfoiax5,26,4zd5ned9,19,main,RoundFeedback,1787599412,5,0,0
9vfoiax5,16,t6rthajw,43,main,RoundFeedback,1787599415,13,0,0
9vfoiax5,18,u4dpd5wy,15,main,Trade,1787599416,4,0,0
9vfoiax5,15,0z4ddbix,15,main,Trade,1787599417,4,0,0
9vfoiax5,5,47cbw4kl,41,main,DataFeeDecision,1787599417,13,0,0
9vfoiax5,16,t6rthajw,44,main,DataFeeDecision,1787599417,14,0,0
9vfoiax5,32,8ygvklh3,44,main,DataFeeDecision,1787599418,14,0,0
9vfoiax5,2,ttbhrq7x,16,main,RoundFeedback,1787599418,4,0,0
9vfoiax5,28,sp03734d,31,main,RoundFeedback,1787599419,9,0,0
9vfoiax5,34,mrwqmc94,30,main,Trade,1787599420,9,0,0
9vfoiax5,20,atqtlu6a,27,main,Trade,1787599422,8,0,0
9vfoiax5,27,mknb67le,13,main,RoundFeedback,1787599422,3,0,0
9vfoiax5,30,92y585sb,16,main,RoundFeedback,1787599422,4,0,0
9vfoiax5,26,4zd5ned9,20,main,DataFeeDecision,1787599423,6,0,0
9vfoiax5,19,y3uiqp3t,39,main,Trade,1787599423,12,0,0
9vfoiax5,12,y7r9sa4u,19,main,RoundFeedback,1787599424,5,0,0
9vfoiax5,11,454urtzl,48,main,Trade,1787599425,15,0,0
9vfoiax5,28,sp03734d,32,main,DataFeeDecision,1787599425,10,0,0
9vfoiax5,18,u4dpd5wy,16,main,RoundFeedback,1787599425,4,0,0
9vfoiax5,2,ttbhrq7x,17,main,DataFeeDecision,1787599426,5,0,0
9vfoiax5,23,f291tr7u,27,main,Trade,1787599426,8,0,0
9vfoiax5,19,y3uiqp3t,40,main,RoundFeedback,1787599426,12,0,0
9vfoiax5,22,4yux8e22,18,main,Trade,1787599427,5,0,0
9vfoiax5,34,mrwqmc94,31,main,RoundFeedback,1787599428,9,0,0
9vfoiax5,21,cuq5iz33,65,post_exp,HoltLaury,1787599428,1,0,0
9vfoiax5,14,qgszrtu9,42,main,Trade,1787599428,13,0,0
9vfoiax5,36,zy0t07g5,39,main,Trade,1787599430,12,0,0
9vfoiax5,8,f0dtgw15,27,main,Trade,1787599431,8,0,0
9vfoiax5,4,4tucoz6l,42,main,Trade,1787599431,13,0,0
9vfoiax5,19,y3uiqp3t,41,main,DataFeeDecision,1787599431,13,0,0
9vfoiax5,34,mrwqmc94,32,main,DataFeeDecision,1787599431,10,0,0
9vfoiax5,29,m7hitpc7,33,main,Trade,1787599432,10,0,0
9vfoiax5,22,4yux8e22,19,main,RoundFeedback,1787599434,5,0,0
9vfoiax5,12,y7r9sa4u,20,main,DataFeeDecision,1787599434,6,0,0
9vfoiax5,18,u4dpd5wy,17,main,DataFeeDecision,1787599434,5,0,0
9vfoiax5,30,92y585sb,17,main,DataFeeDecision,1787599435,5,0,0
9vfoiax5,23,f291tr7u,28,main,RoundFeedback,1787599437,8,0,0
9vfoiax5,17,wel7w6gg,48,main,Trade,1787599437,15,0,0
9vfoiax5,27,mknb67le,14,main,DataFeeDecision,1787599438,4,0,0
9vfoiax5,11,454urtzl,49,main,RoundFeedback,1787599439,15,0,0
9vfoiax5,20,atqtlu6a,28,main,RoundFeedback,1787599440,8,0,0
9vfoiax5,9,gtr4o4u4,33,main,Trade,1787599440,10,0,0
9vfoiax5,5,47cbw4kl,42,main,Trade,1787599440,13,0,0
9vfoiax5,15,0z4ddbix,16,main,RoundFeedback,1787599441,4,0,0
9vfoiax5,23,f291tr7u,29,main,DataFeeDecision,1787599441,9,0,0
9vfoiax5,14,qgszrtu9,43,main,RoundFeedback,1787599442,13,0,0
9vfoiax5,8,f0dtgw15,28,main,RoundFeedback,1787599442,8,0,0
9vfoiax5,36,zy0t07g5,40,main,RoundFeedback,1787599444,12,0,0
9vfoiax5,20,atqtlu6a,29,main,DataFeeDecision,1787599444,9,0,0
9vfoiax5,16,t6rthajw,45,main,Trade,1787599444,14,0,0
9vfoiax5,4,4tucoz6l,43,main,RoundFeedback,1787599445,13,0,0
9vfoiax5,14,qgszrtu9,44,main,DataFeeDecision,1787599445,14,0,0
9vfoiax5,15,0z4ddbix,17,main,DataFeeDecision,1787599445,5,0,0
9vfoiax5,22,4yux8e22,20,main,DataFeeDecision,1787599446,6,0,0
9vfoiax5,11,454urtzl,50,main,DataFeeDecision,1787599446,16,0,0
9vfoiax5,9,gtr4o4u4,34,main,RoundFeedback,1787599447,10,0,0
9vfoiax5,36,zy0t07g5,41,main,DataFeeDecision,1787599448,13,0,0
9vfoiax5,29,m7hitpc7,34,main,RoundFeedback,1787599449,10,0,0
9vfoiax5,17,wel7w6gg,49,main,RoundFeedback,1787599449,15,0,0
9vfoiax5,4,4tucoz6l,44,main,DataFeeDecision,1787599450,14,0,0
9vfoiax5,8,f0dtgw15,29,main,DataFeeDecision,1787599451,9,0,0
9vfoiax5,9,gtr4o4u4,35,main,DataFeeDecision,1787599451,11,0,0
9vfoiax5,5,47cbw4kl,43,main,RoundFeedback,1787599452,13,0,0
9vfoiax5,10,edlvyy4x,18,main,Trade,1787599452,5,0,0
9vfoiax5,17,wel7w6gg,50,main,DataFeeDecision,1787599452,16,0,0
9vfoiax5,37,zs0yllk7,9,main,Trade,1787599454,2,0,0
9vfoiax5,5,47cbw4kl,44,main,DataFeeDecision,1787599455,14,0,0
9vfoiax5,16,t6rthajw,46,main,RoundFeedback,1787599457,14,0,0
9vfoiax5,29,m7hitpc7,35,main,DataFeeDecision,1787599458,11,0,0
9vfoiax5,32,8ygvklh3,45,main,Trade,1787599458,14,0,0
9vfoiax5,16,t6rthajw,47,main,DataFeeDecision,1787599461,15,0,0
9vfoiax5,10,edlvyy4x,19,main,RoundFeedback,1787599462,5,0,0
9vfoiax5,24,w3cukoe0,18,main,Trade,1787599462,5,0,0
9vfoiax5,2,ttbhrq7x,18,main,Trade,1787599464,5,0,0
9vfoiax5,32,8ygvklh3,46,main,RoundFeedback,1787599465,14,0,0
9vfoiax5,7,2am1bt7m,27,main,Trade,1787599465,8,0,0
9vfoiax5,10,edlvyy4x,20,main,DataFeeDecision,1787599465,6,0,0
9vfoiax5,32,8ygvklh3,47,main,DataFeeDecision,1787599468,15,0,0
9vfoiax5,17,wel7w6gg,51,main,Trade,1787599468,16,0,0
9vfoiax5,37,zs0yllk7,10,main,RoundFeedback,1787599468,2,0,0
9vfoiax5,28,sp03734d,33,main,Trade,1787599472,10,0,0
9vfoiax5,17,wel7w6gg,52,main,RoundFeedback,1787599474,16,0,0
9vfoiax5,14,qgszrtu9,45,main,Trade,1787599476,14,0,0
9vfoiax5,24,w3cukoe0,19,main,RoundFeedback,1787599476,5,0,0
9vfoiax5,17,wel7w6gg,53,main,DataFeeDecision,1787599477,17,0,0
9vfoiax5,7,2am1bt7m,28,main,RoundFeedback,1787599478,8,0,0
9vfoiax5,14,qgszrtu9,46,main,RoundFeedback,1787599481,14,0,0
9vfoiax5,36,zy0t07g5,42,main,Trade,1787599481,13,0,0
9vfoiax5,28,sp03734d,34,main,RoundFeedback,1787599481,10,0,0
9vfoiax5,7,2am1bt7m,29,main,DataFeeDecision,1787599482,9,0,0
9vfoiax5,6,w1hg4dq2,24,main,Trade,1787599483,7,0,0
9vfoiax5,20,atqtlu6a,30,main,Trade,1787599484,9,0,0
9vfoiax5,24,w3cukoe0,20,main,DataFeeDecision,1787599485,6,0,0
9vfoiax5,14,qgszrtu9,47,main,DataFeeDecision,1787599485,15,0,0
9vfoiax5,36,zy0t07g5,43,main,RoundFeedback,1787599486,13,0,0
9vfoiax5,30,92y585sb,18,main,Trade,1787599486,5,0,0
9vfoiax5,19,y3uiqp3t,42,main,Trade,1787599486,13,0,0
9vfoiax5,6,w1hg4dq2,25,main,RoundFeedback,1787599487,7,0,0
9vfoiax5,4,4tucoz6l,45,main,Trade,1787599489,14,0,0
9vfoiax5,28,sp03734d,35,main,DataFeeDecision,1787599489,11,0,0
9vfoiax5,3,h6ra9n61,65,post_exp,HoltLaury,1787599491,1,0,0
9vfoiax5,36,zy0t07g5,44,main,DataFeeDecision,1787599491,14,0,0
9vfoiax5,11,454urtzl,51,main,Trade,1787599492,16,0,0
9vfoiax5,6,w1hg4dq2,26,main,DataFeeDecision,1787599492,8,0,0
9vfoiax5,19,y3uiqp3t,43,main,RoundFeedback,1787599494,13,0,0
9vfoiax5,4,4tucoz6l,46,main,RoundFeedback,1787599494,14,0,0
9vfoiax5,12,y7r9sa4u,21,main,Trade,1787599495,6,0,0
9vfoiax5,11,454urtzl,52,main,RoundFeedback,1787599495,16,0,0
9vfoiax5,37,zs0yllk7,11,main,DataFeeDecision,1787599496,3,0,0
9vfoiax5,19,y3uiqp3t,44,main,DataFeeDecision,1787599499,14,0,0
9vfoiax5,2,ttbhrq7x,19,main,RoundFeedback,1787599499,5,0,0
9vfoiax5,16,t6rthajw,48,main,Trade,1787599500,15,0,0
9vfoiax5,34,mrwqmc94,33,main,Trade,1787599500,10,0,0
9vfoiax5,13,pm665xdw,21,main,Trade,1787599501,6,0,0
9vfoiax5,11,454urtzl,53,main,DataFeeDecision,1787599501,17,0,0
9vfoiax5,5,47cbw4kl,45,main,Trade,1787599501,14,0,0
9vfoiax5,20,atqtlu6a,31,main,RoundFeedback,1787599502,9,0,0
9vfoiax5,31,ki9t1ots,18,main,Trade,1787599507,5,0,0
9vfoiax5,4,4tucoz6l,47,main,DataFeeDecision,1787599507,15,0,0
9vfoiax5,20,atqtlu6a,32,main,DataFeeDecision,1787599510,10,0,0
9vfoiax5,16,t6rthajw,49,main,RoundFeedback,1787599510,15,0,0
9vfoiax5,5,47cbw4kl,46,main,RoundFeedback,1787599511,14,0,0
9vfoiax5,2,ttbhrq7x,20,main,DataFeeDecision,1787599512,6,0,0
9vfoiax5,12,y7r9sa4u,22,main,RoundFeedback,1787599512,6,0,0
9vfoiax5,32,8ygvklh3,48,main,Trade,1787599513,15,0,0
9vfoiax5,27,mknb67le,15,main,Trade,1787599514,4,0,0
9vfoiax5,8,f0dtgw15,30,main,Trade,1787599514,9,0,0
9vfoiax5,16,t6rthajw,50,main,DataFeeDecision,1787599514,16,0,0
9vfoiax5,5,47cbw4kl,47,main,DataFeeDecision,1787599514,15,0,0
9vfoiax5,34,mrwqmc94,34,main,RoundFeedback,1787599516,10,0,0
9vfoiax5,26,4zd5ned9,21,main,Trade,1787599517,6,0,0
9vfoiax5,22,4yux8e22,21,main,Trade,1787599517,6,0,0
9vfoiax5,30,92y585sb,19,main,RoundFeedback,1787599519,5,0,0
9vfoiax5,17,wel7w6gg,54,main,Trade,1787599519,17,0,0
9vfoiax5,32,8ygvklh3,49,main,RoundFeedback,1787599519,15,0,0
9vfoiax5,22,4yux8e22,22,main,RoundFeedback,1787599519,6,0,0
9vfoiax5,31,ki9t1ots,19,main,RoundFeedback,1787599520,5,0,0
9vfoiax5,19,y3uiqp3t,45,main,Trade,1787599520,14,0,0
9vfoiax5,34,mrwqmc94,35,main,DataFeeDecision,1787599520,11,0,0
9vfoiax5,12,y7r9sa4u,23,main,DataFeeDecision,1787599521,7,0,0
9vfoiax5,35,8lotxa0v,66,post_exp,literacyQuiz,1787599522,1,0,0
9vfoiax5,32,8ygvklh3,50,main,DataFeeDecision,1787599523,16,0,0
9vfoiax5,17,wel7w6gg,55,main,RoundFeedback,1787599523,17,0,0
9vfoiax5,22,4yux8e22,23,main,DataFeeDecision,1787599524,7,0,0
9vfoiax5,18,u4dpd5wy,18,main,Trade,1787599524,5,0,0
9vfoiax5,19,y3uiqp3t,46,main,RoundFeedback,1787599525,14,0,0
9vfoiax5,15,0z4ddbix,18,main,Trade,1787599526,5,0,0
9vfoiax5,30,92y585sb,20,main,DataFeeDecision,1787599526,6,0,0
9vfoiax5,17,wel7w6gg,56,main,DataFeeDecision,1787599526,18,0,0
9vfoiax5,23,f291tr7u,30,main,Trade,1787599527,9,0,0
9vfoiax5,31,ki9t1ots,20,main,DataFeeDecision,1787599527,6,0,0
9vfoiax5,27,mknb67le,16,main,RoundFeedback,1787599528,4,0,0
9vfoiax5,4,4tucoz6l,48,main,Trade,1787599529,15,0,0
9vfoiax5,19,y3uiqp3t,47,main,DataFeeDecision,1787599530,15,0,0
9vfoiax5,26,4zd5ned9,22,main,RoundFeedback,1787599530,6,0,0
9vfoiax5,39,nn4f2puj,6,main,Trade,1787599533,1,0,0
9vfoiax5,11,454urtzl,54,main,Trade,1787599533,17,0,0
9vfoiax5,18,u4dpd5wy,19,main,RoundFeedback,1787599533,5,0,0
9vfoiax5,8,f0dtgw15,31,main,RoundFeedback,1787599534,9,0,0
9vfoiax5,9,gtr4o4u4,36,main,Trade,1787599535,11,0,0
9vfoiax5,27,mknb67le,17,main,DataFeeDecision,1787599537,5,0,0
9vfoiax5,8,f0dtgw15,32,main,DataFeeDecision,1787599537,10,0,0
9vfoiax5,9,gtr4o4u4,37,main,RoundFeedback,1787599540,11,0,0
9vfoiax5,4,4tucoz6l,49,main,RoundFeedback,1787599541,15,0,0
9vfoiax5,26,4zd5ned9,23,main,DataFeeDecision,1787599542,7,0,0
9vfoiax5,11,454urtzl,55,main,RoundFeedback,1787599543,17,0,0
9vfoiax5,15,0z4ddbix,19,main,RoundFeedback,1787599543,5,0,0
9vfoiax5,23,f291tr7u,31,main,RoundFeedback,1787599544,9,0,0
9vfoiax5,9,gtr4o4u4,38,main,DataFeeDecision,1787599545,12,0,0
9vfoiax5,4,4tucoz6l,50,main,DataFeeDecision,1787599546,16,0,0
9vfoiax5,18,u4dpd5wy,20,main,DataFeeDecision,1787599546,6,0,0
9vfoiax5,11,454urtzl,56,main,DataFeeDecision,1787599547,18,0,0
9vfoiax5,32,8ygvklh3,51,main,Trade,1787599548,16,0,0
9vfoiax5,15,0z4ddbix,20,main,DataFeeDecision,1787599548,6,0,0
9vfoiax5,5,47cbw4kl,48,main,Trade,1787599550,15,0,0
9vfoiax5,14,qgszrtu9,48,main,Trade,1787599552,15,0,0
9vfoiax5,32,8ygvklh3,52,main,RoundFeedback,1787599552,16,0,0
9vfoiax5,16,t6rthajw,51,main,Trade,1787599552,16,0,0
9vfoiax5,2,ttbhrq7x,21,main,Trade,1787599554,6,0,0
9vfoiax5,13,pm665xdw,22,main,RoundFeedback,1787599555,6,0,0
9vfoiax5,24,w3cukoe0,21,main,Trade,1787599555,6,0,0
9vfoiax5,7,2am1bt7m,30,main,Trade,1787599555,9,0,0
9vfoiax5,32,8ygvklh3,53,main,DataFeeDecision,1787599555,17,0,0
9vfoiax5,5,47cbw4kl,49,main,RoundFeedback,1787599556,15,0,0
9vfoiax5,36,zy0t07g5,45,main,Trade,1787599556,14,0,0
9vfoiax5,14,qgszrtu9,49,main,RoundFeedback,1787599558,15,0,0
9vfoiax5,23,f291tr7u,32,main,DataFeeDecision,1787599558,10,0,0
9vfoiax5,39,nn4f2puj,7,main,RoundFeedback,1787599558,1,0,0
9vfoiax5,5,47cbw4kl,50,main,DataFeeDecision,1787599558,16,0,0
9vfoiax5,28,sp03734d,36,main,Trade,1787599559,11,0,0
9vfoiax5,29,m7hitpc7,36,main,Trade,1787599559,11,0,0
9vfoiax5,16,t6rthajw,52,main,RoundFeedback,1787599560,16,0,0
9vfoiax5,19,y3uiqp3t,48,main,Trade,1787599560,15,0,0
9vfoiax5,13,pm665xdw,23,main,DataFeeDecision,1787599560,7,0,0
9vfoiax5,7,2am1bt7m,31,main,RoundFeedback,1787599563,9,0,0
9vfoiax5,19,y3uiqp3t,49,main,RoundFeedback,1787599563,15,0,0
9vfoiax5,34,mrwqmc94,36,main,Trade,1787599565,11,0,0
9vfoiax5,17,wel7w6gg,57,main,Trade,1787599565,18,0,0
9vfoiax5,16,t6rthajw,53,main,DataFeeDecision,1787599565,17,0,0
9vfoiax5,7,2am1bt7m,32,main,DataFeeDecision,1787599566,10,0,0
